codigo_pais,pais,nivel_ingreso,a�o,codigo_indicador,energia_per_capita
KEN,Kenya,Lower middle income,1983,EG.USE.PCAP.KG.OE,435.35
KEN,Kenya,Lower middle income,1984,EG.USE.PCAP.KG.OE,443.93
KEN,Kenya,Lower middle income,1985,EG.USE.PCAP.KG.OE,446.65
KEN,Kenya,Lower middle income,1986,EG.USE.PCAP.KG.OE,469.6
KEN,Kenya,Lower middle income,1987,EG.USE.PCAP.KG.OE,472.27
KEN,Kenya,Lower middle income,1988,EG.USE.PCAP.KG.OE,467.63
KEN,Kenya,Lower middle income,1989,EG.USE.PCAP.KG.OE,468.4
KEN,Kenya,Lower middle income,1990,EG.USE.PCAP.KG.OE,462.47
KEN,Kenya,Lower middle income,1991,EG.USE.PCAP.KG.OE,456.26
KEN,Kenya,Lower middle income,1992,EG.USE.PCAP.KG.OE,454.26
KEN,Kenya,Lower middle income,1993,EG.USE.PCAP.KG.OE,452.1
KEN,Kenya,Lower middle income,1994,EG.USE.PCAP.KG.OE,444.1
KEN,Kenya,Lower middle income,1995,EG.USE.PCAP.KG.OE,452.43
KEN,Kenya,Lower middle income,1996,EG.USE.PCAP.KG.OE,456.44
KEN,Kenya,Lower middle income,1997,EG.USE.PCAP.KG.OE,449.69
KEN,Kenya,Lower middle income,1998,EG.USE.PCAP.KG.OE,454.11
KEN,Kenya,Lower middle income,1999,EG.USE.PCAP.KG.OE,451.26
KEN,Kenya,Lower middle income,2000,EG.USE.PCAP.KG.OE,453.77
KEN,Kenya,Lower middle income,2001,EG.USE.PCAP.KG.OE,446.22
KEN,Kenya,Lower middle income,2002,EG.USE.PCAP.KG.OE,438.65
KEN,Kenya,Lower middle income,2003,EG.USE.PCAP.KG.OE,435.15
KEN,Kenya,Lower middle income,2004,EG.USE.PCAP.KG.OE,444.02
KEN,Kenya,Lower middle income,2005,EG.USE.PCAP.KG.OE,446.46
KEN,Kenya,Lower middle income,2006,EG.USE.PCAP.KG.OE,451.85
KEN,Kenya,Lower middle income,2007,EG.USE.PCAP.KG.OE,448.21
KEN,Kenya,Lower middle income,2008,EG.USE.PCAP.KG.OE,450.39
KEN,Kenya,Lower middle income,2009,EG.USE.PCAP.KG.OE,463.03
KEN,Kenya,Lower middle income,2010,EG.USE.PCAP.KG.OE,470.15
KEN,Kenya,Lower middle income,2011,EG.USE.PCAP.KG.OE,467.34
KEN,Kenya,Lower middle income,2012,EG.USE.PCAP.KG.OE,461.26
KEN,Kenya,Lower middle income,2013,EG.USE.PCAP.KG.OE,476.25
KGZ,Kyrgyz Republic,Lower middle income,1990,EG.USE.PCAP.KG.OE,1704.81
KGZ,Kyrgyz Republic,Lower middle income,1991,EG.USE.PCAP.KG.OE,1520.61
KGZ,Kyrgyz Republic,Lower middle income,1992,EG.USE.PCAP.KG.OE,1102.75
KGZ,Kyrgyz Republic,Lower middle income,1993,EG.USE.PCAP.KG.OE,856.89
KGZ,Kyrgyz Republic,Lower middle income,1994,EG.USE.PCAP.KG.OE,618.87
KGZ,Kyrgyz Republic,Lower middle income,1995,EG.USE.PCAP.KG.OE,522.8
KGZ,Kyrgyz Republic,Lower middle income,1996,EG.USE.PCAP.KG.OE,595.71
KGZ,Kyrgyz Republic,Lower middle income,1997,EG.USE.PCAP.KG.OE,552.18
KGZ,Kyrgyz Republic,Lower middle income,1998,EG.USE.PCAP.KG.OE,578.91
KGZ,Kyrgyz Republic,Lower middle income,1999,EG.USE.PCAP.KG.OE,498.41
KGZ,Kyrgyz Republic,Lower middle income,2000,EG.USE.PCAP.KG.OE,473.38
KGZ,Kyrgyz Republic,Lower middle income,2001,EG.USE.PCAP.KG.OE,435.88
KGZ,Kyrgyz Republic,Lower middle income,2002,EG.USE.PCAP.KG.OE,485.29
KGZ,Kyrgyz Republic,Lower middle income,2003,EG.USE.PCAP.KG.OE,511.25
KGZ,Kyrgyz Republic,Lower middle income,2004,EG.USE.PCAP.KG.OE,497.87
KGZ,Kyrgyz Republic,Lower middle income,2005,EG.USE.PCAP.KG.OE,498.54
KGZ,Kyrgyz Republic,Lower middle income,2006,EG.USE.PCAP.KG.OE,485.42
KGZ,Kyrgyz Republic,Lower middle income,2007,EG.USE.PCAP.KG.OE,560.62
KGZ,Kyrgyz Republic,Lower middle income,2008,EG.USE.PCAP.KG.OE,593.95
KGZ,Kyrgyz Republic,Lower middle income,2009,EG.USE.PCAP.KG.OE,535.82
KGZ,Kyrgyz Republic,Lower middle income,2010,EG.USE.PCAP.KG.OE,505.4
KGZ,Kyrgyz Republic,Lower middle income,2011,EG.USE.PCAP.KG.OE,600.29
KGZ,Kyrgyz Republic,Lower middle income,2012,EG.USE.PCAP.KG.OE,737.23
KGZ,Kyrgyz Republic,Lower middle income,2013,EG.USE.PCAP.KG.OE,690.32
KHM,Cambodia,Lower middle income,1995,EG.USE.PCAP.KG.OE,259.78
KHM,Cambodia,Lower middle income,1996,EG.USE.PCAP.KG.OE,265.31
KHM,Cambodia,Lower middle income,1997,EG.USE.PCAP.KG.OE,263.74
KHM,Cambodia,Lower middle income,1998,EG.USE.PCAP.KG.OE,294.13
KHM,Cambodia,Lower middle income,1999,EG.USE.PCAP.KG.OE,288.8
KHM,Cambodia,Lower middle income,2000,EG.USE.PCAP.KG.OE,281.58
KHM,Cambodia,Lower middle income,2001,EG.USE.PCAP.KG.OE,278.01
KHM,Cambodia,Lower middle income,2002,EG.USE.PCAP.KG.OE,317.98
KHM,Cambodia,Lower middle income,2003,EG.USE.PCAP.KG.OE,321.78
KHM,Cambodia,Lower middle income,2004,EG.USE.PCAP.KG.OE,260.38
KHM,Cambodia,Lower middle income,2005,EG.USE.PCAP.KG.OE,259.38
KHM,Cambodia,Lower middle income,2006,EG.USE.PCAP.KG.OE,254.44
KHM,Cambodia,Lower middle income,2007,EG.USE.PCAP.KG.OE,253.6
KHM,Cambodia,Lower middle income,2008,EG.USE.PCAP.KG.OE,250.19
KHM,Cambodia,Lower middle income,2009,EG.USE.PCAP.KG.OE,358.91
KHM,Cambodia,Lower middle income,2010,EG.USE.PCAP.KG.OE,368.94
KHM,Cambodia,Lower middle income,2011,EG.USE.PCAP.KG.OE,380.39
KHM,Cambodia,Lower middle income,2012,EG.USE.PCAP.KG.OE,390.63
KHM,Cambodia,Lower middle income,2013,EG.USE.PCAP.KG.OE,397.62
KIR,Kiribati,Lower middle income,1990,EG.USE.PCAP.KG.OE,94.68
KIR,Kiribati,Lower middle income,2004,EG.USE.PCAP.KG.OE,83.14
KIR,Kiribati,Lower middle income,2005,EG.USE.PCAP.KG.OE,81.5
KIR,Kiribati,Lower middle income,2006,EG.USE.PCAP.KG.OE,99.92
KIR,Kiribati,Lower middle income,2007,EG.USE.PCAP.KG.OE,107.85
KNA,St. Kitts and Nevis,High income,1990,EG.USE.PCAP.KG.OE,531.57
KNA,St. Kitts and Nevis,High income,2004,EG.USE.PCAP.KG.OE,1631.6
KNA,St. Kitts and Nevis,High income,2005,EG.USE.PCAP.KG.OE,1690.74
KNA,St. Kitts and Nevis,High income,2006,EG.USE.PCAP.KG.OE,1685.37
KNA,St. Kitts and Nevis,High income,2007,EG.USE.PCAP.KG.OE,1765.39
KOR,Korea,High income,1980,EG.USE.PCAP.KG.OE,1082.19
KOR,Korea,High income,1981,EG.USE.PCAP.KG.OE,1046.41
KOR,Korea,High income,1982,EG.USE.PCAP.KG.OE,1095.5
KOR,Korea,High income,1983,EG.USE.PCAP.KG.OE,1168.98
KOR,Korea,High income,1984,EG.USE.PCAP.KG.OE,1257.12
KOR,Korea,High income,1985,EG.USE.PCAP.KG.OE,1302.1
KOR,Korea,High income,1986,EG.USE.PCAP.KG.OE,1477.31
KOR,Korea,High income,1987,EG.USE.PCAP.KG.OE,1579.67
KOR,Korea,High income,1988,EG.USE.PCAP.KG.OE,1761.01
KOR,Korea,High income,1989,EG.USE.PCAP.KG.OE,1857.3
KOR,Korea,High income,1990,EG.USE.PCAP.KG.OE,2167.34
KOR,Korea,High income,1991,EG.USE.PCAP.KG.OE,2306.64
KOR,Korea,High income,1992,EG.USE.PCAP.KG.OE,2534.34
KOR,Korea,High income,1993,EG.USE.PCAP.KG.OE,2814.19
KOR,Korea,High income,1994,EG.USE.PCAP.KG.OE,2958.41
KOR,Korea,High income,1995,EG.USE.PCAP.KG.OE,3210.13
KOR,Korea,High income,1996,EG.USE.PCAP.KG.OE,3454.85
KOR,Korea,High income,1997,EG.USE.PCAP.KG.OE,3726.16
KOR,Korea,High income,1998,EG.USE.PCAP.KG.OE,3377.64
KOR,Korea,High income,1999,EG.USE.PCAP.KG.OE,3708.71
KOR,Korea,High income,2000,EG.USE.PCAP.KG.OE,4002.67
KOR,Korea,High income,2001,EG.USE.PCAP.KG.OE,4033.32
KOR,Korea,High income,2002,EG.USE.PCAP.KG.OE,4170.48
KOR,Korea,High income,2003,EG.USE.PCAP.KG.OE,4233.49
KOR,Korea,High income,2004,EG.USE.PCAP.KG.OE,4332.67
KOR,Korea,High income,2005,EG.USE.PCAP.KG.OE,4364.22
KOR,Korea,High income,2006,EG.USE.PCAP.KG.OE,4412.53
KOR,Korea,High income,2007,EG.USE.PCAP.KG.OE,4564.99
KOR,Korea,High income,2008,EG.USE.PCAP.KG.OE,4629.78
KOR,Korea,High income,2009,EG.USE.PCAP.KG.OE,4649.77
KOR,Korea,High income,2010,EG.USE.PCAP.KG.OE,5045.49
KOR,Korea,High income,2011,EG.USE.PCAP.KG.OE,5216.59
KOR,Korea,High income,2012,EG.USE.PCAP.KG.OE,5248.52
KOR,Korea,High income,2013,EG.USE.PCAP.KG.OE,5231.68
KWT,Kuwait,High income,1980,EG.USE.PCAP.KG.OE,6997.75
KWT,Kuwait,High income,1981,EG.USE.PCAP.KG.OE,6546.7
KWT,Kuwait,High income,1982,EG.USE.PCAP.KG.OE,6935.91
KWT,Kuwait,High income,1983,EG.USE.PCAP.KG.OE,7014.81
KWT,Kuwait,High income,1984,EG.USE.PCAP.KG.OE,6946.16
KWT,Kuwait,High income,1985,EG.USE.PCAP.KG.OE,7425.85
KWT,Kuwait,High income,1986,EG.USE.PCAP.KG.OE,7716.79
KWT,Kuwait,High income,1987,EG.USE.PCAP.KG.OE,8067.54
KWT,Kuwait,High income,1988,EG.USE.PCAP.KG.OE,9475.32
KWT,Kuwait,High income,1989,EG.USE.PCAP.KG.OE,10662.82
KWT,Kuwait,High income,1990,EG.USE.PCAP.KG.OE,5438.53
KWT,Kuwait,High income,1991,EG.USE.PCAP.KG.OE,2009.41
KWT,Kuwait,High income,1992,EG.USE.PCAP.KG.OE,5444.27
KWT,Kuwait,High income,1993,EG.USE.PCAP.KG.OE,7437.86
KWT,Kuwait,High income,1994,EG.USE.PCAP.KG.OE,8792.14
KWT,Kuwait,High income,1995,EG.USE.PCAP.KG.OE,8936.55
KWT,Kuwait,High income,1996,EG.USE.PCAP.KG.OE,8540.5
KWT,Kuwait,High income,1997,EG.USE.PCAP.KG.OE,8342.31
KWT,Kuwait,High income,1998,EG.USE.PCAP.KG.OE,9226.97
KWT,Kuwait,High income,1999,EG.USE.PCAP.KG.OE,9597.36
KWT,Kuwait,High income,2000,EG.USE.PCAP.KG.OE,9673.32
KWT,Kuwait,High income,2001,EG.USE.PCAP.KG.OE,10029.64
KWT,Kuwait,High income,2002,EG.USE.PCAP.KG.OE,10033.68
KWT,Kuwait,High income,2003,EG.USE.PCAP.KG.OE,10421.29
KWT,Kuwait,High income,2004,EG.USE.PCAP.KG.OE,10851.49
KWT,Kuwait,High income,2005,EG.USE.PCAP.KG.OE,11757.03
KWT,Kuwait,High income,2006,EG.USE.PCAP.KG.OE,10858.53
KWT,Kuwait,High income,2007,EG.USE.PCAP.KG.OE,10477.53
KWT,Kuwait,High income,2008,EG.USE.PCAP.KG.OE,10831.52
KWT,Kuwait,High income,2009,EG.USE.PCAP.KG.OE,11235.79
KWT,Kuwait,High income,2010,EG.USE.PCAP.KG.OE,10898.25
KWT,Kuwait,High income,2011,EG.USE.PCAP.KG.OE,10299.97
KWT,Kuwait,High income,2012,EG.USE.PCAP.KG.OE,10956.11
KWT,Kuwait,High income,2013,EG.USE.PCAP.KG.OE,9580.13
LAC,Latin America & Caribbean (excluding high income),,1980,EG.USE.PCAP.KG.OE,999.37
LAC,Latin America & Caribbean (excluding high income),,1981,EG.USE.PCAP.KG.OE,981.98
LAC,Latin America & Caribbean (excluding high income),,1982,EG.USE.PCAP.KG.OE,986.62
LAC,Latin America & Caribbean (excluding high income),,1983,EG.USE.PCAP.KG.OE,957.29
LAC,Latin America & Caribbean (excluding high income),,1984,EG.USE.PCAP.KG.OE,980.26
LAC,Latin America & Caribbean (excluding high income),,1985,EG.USE.PCAP.KG.OE,986.57
LAC,Latin America & Caribbean (excluding high income),,1986,EG.USE.PCAP.KG.OE,985.75
LAC,Latin America & Caribbean (excluding high income),,1987,EG.USE.PCAP.KG.OE,1010.56
LAC,Latin America & Caribbean (excluding high income),,1988,EG.USE.PCAP.KG.OE,1008.7
LAC,Latin America & Caribbean (excluding high income),,1989,EG.USE.PCAP.KG.OE,1012.31
LAC,Latin America & Caribbean (excluding high income),,1990,EG.USE.PCAP.KG.OE,997.44
LAC,Latin America & Caribbean (excluding high income),,1991,EG.USE.PCAP.KG.OE,1000.95
LAC,Latin America & Caribbean (excluding high income),,1992,EG.USE.PCAP.KG.OE,996.38
LAC,Latin America & Caribbean (excluding high income),,1993,EG.USE.PCAP.KG.OE,992.21
LAC,Latin America & Caribbean (excluding high income),,1994,EG.USE.PCAP.KG.OE,1016.95
LAC,Latin America & Caribbean (excluding high income),,1995,EG.USE.PCAP.KG.OE,1014.45
LAC,Latin America & Caribbean (excluding high income),,1996,EG.USE.PCAP.KG.OE,1036.58
LAC,Latin America & Caribbean (excluding high income),,1997,EG.USE.PCAP.KG.OE,1063.46
LAC,Latin America & Caribbean (excluding high income),,1998,EG.USE.PCAP.KG.OE,1075.32
LAC,Latin America & Caribbean (excluding high income),,1999,EG.USE.PCAP.KG.OE,1075.18
LAC,Latin America & Caribbean (excluding high income),,2000,EG.USE.PCAP.KG.OE,1070.52
LAC,Latin America & Caribbean (excluding high income),,2001,EG.USE.PCAP.KG.OE,1065.45
LAC,Latin America & Caribbean (excluding high income),,2002,EG.USE.PCAP.KG.OE,1059.57
LAC,Latin America & Caribbean (excluding high income),,2003,EG.USE.PCAP.KG.OE,1082.47
LAC,Latin America & Caribbean (excluding high income),,2004,EG.USE.PCAP.KG.OE,1108.96
LAC,Latin America & Caribbean (excluding high income),,2005,EG.USE.PCAP.KG.OE,1137.94
LAC,Latin America & Caribbean (excluding high income),,2006,EG.USE.PCAP.KG.OE,1166.24
LAC,Latin America & Caribbean (excluding high income),,2007,EG.USE.PCAP.KG.OE,1181.46
LAC,Latin America & Caribbean (excluding high income),,2008,EG.USE.PCAP.KG.OE,1201.39
LAC,Latin America & Caribbean (excluding high income),,2009,EG.USE.PCAP.KG.OE,1178.17
LAC,Latin America & Caribbean (excluding high income),,2010,EG.USE.PCAP.KG.OE,1222.69
LAC,Latin America & Caribbean (excluding high income),,2011,EG.USE.PCAP.KG.OE,1241.55
LAC,Latin America & Caribbean (excluding high income),,2012,EG.USE.PCAP.KG.OE,1272.54
LAC,Latin America & Caribbean (excluding high income),,2013,EG.USE.PCAP.KG.OE,1291.41
LBN,Lebanon,Lower middle income,1980,EG.USE.PCAP.KG.OE,834.6
LBN,Lebanon,Lower middle income,1981,EG.USE.PCAP.KG.OE,778.77
LBN,Lebanon,Lower middle income,1982,EG.USE.PCAP.KG.OE,581.8
LBN,Lebanon,Lower middle income,1983,EG.USE.PCAP.KG.OE,622.86
LBN,Lebanon,Lower middle income,1984,EG.USE.PCAP.KG.OE,623.91
LBN,Lebanon,Lower middle income,1985,EG.USE.PCAP.KG.OE,721.71
LBN,Lebanon,Lower middle income,1986,EG.USE.PCAP.KG.OE,781.13
LBN,Lebanon,Lower middle income,1987,EG.USE.PCAP.KG.OE,785.64
LBN,Lebanon,Lower middle income,1988,EG.USE.PCAP.KG.OE,572.57
LBN,Lebanon,Lower middle income,1989,EG.USE.PCAP.KG.OE,556.27
LBN,Lebanon,Lower middle income,1990,EG.USE.PCAP.KG.OE,543.7
LBN,Lebanon,Lower middle income,1991,EG.USE.PCAP.KG.OE,659.53
LBN,Lebanon,Lower middle income,1992,EG.USE.PCAP.KG.OE,654.29
LBN,Lebanon,Lower middle income,1993,EG.USE.PCAP.KG.OE,919.23
LBN,Lebanon,Lower middle income,1994,EG.USE.PCAP.KG.OE,989.2
LBN,Lebanon,Lower middle income,1995,EG.USE.PCAP.KG.OE,1113.56
LBN,Lebanon,Lower middle income,1996,EG.USE.PCAP.KG.OE,1152.55
LBN,Lebanon,Lower middle income,1997,EG.USE.PCAP.KG.OE,1278.31
LBN,Lebanon,Lower middle income,1998,EG.USE.PCAP.KG.OE,1234.68
LBN,Lebanon,Lower middle income,1999,EG.USE.PCAP.KG.OE,1270.14
LBN,Lebanon,Lower middle income,2000,EG.USE.PCAP.KG.OE,1135.72
LBN,Lebanon,Lower middle income,2001,EG.USE.PCAP.KG.OE,1198.52
LBN,Lebanon,Lower middle income,2002,EG.USE.PCAP.KG.OE,1175.47
LBN,Lebanon,Lower middle income,2003,EG.USE.PCAP.KG.OE,1161.53
LBN,Lebanon,Lower middle income,2004,EG.USE.PCAP.KG.OE,1155.68
LBN,Lebanon,Lower middle income,2005,EG.USE.PCAP.KG.OE,1085.98
LBN,Lebanon,Lower middle income,2006,EG.USE.PCAP.KG.OE,1015.76
LBN,Lebanon,Lower middle income,2007,EG.USE.PCAP.KG.OE,878.47
LBN,Lebanon,Lower middle income,2008,EG.USE.PCAP.KG.OE,1111.11
LBN,Lebanon,Lower middle income,2009,EG.USE.PCAP.KG.OE,1342.8
LBN,Lebanon,Lower middle income,2010,EG.USE.PCAP.KG.OE,1276.76
LBN,Lebanon,Lower middle income,2011,EG.USE.PCAP.KG.OE,1257.95
LBN,Lebanon,Lower middle income,2012,EG.USE.PCAP.KG.OE,1384.82
LBN,Lebanon,Lower middle income,2013,EG.USE.PCAP.KG.OE,1245.21
LBY,Libya,Upper middle income,1980,EG.USE.PCAP.KG.OE,2379.2
LBY,Libya,Upper middle income,1981,EG.USE.PCAP.KG.OE,2446.23
LBY,Libya,Upper middle income,1982,EG.USE.PCAP.KG.OE,2533.56
LBY,Libya,Upper middle income,1983,EG.USE.PCAP.KG.OE,2467.49
LBY,Libya,Upper middle income,1984,EG.USE.PCAP.KG.OE,2543.59
LBY,Libya,Upper middle income,1985,EG.USE.PCAP.KG.OE,2750.17
LBY,Libya,Upper middle income,1986,EG.USE.PCAP.KG.OE,2653.88
LBY,Libya,Upper middle income,1987,EG.USE.PCAP.KG.OE,2814.14
LBY,Libya,Upper middle income,1988,EG.USE.PCAP.KG.OE,2631.26
LBY,Libya,Upper middle income,1989,EG.USE.PCAP.KG.OE,2781.78
LBY,Libya,Upper middle income,1990,EG.USE.PCAP.KG.OE,2635.73
LBY,Libya,Upper middle income,1991,EG.USE.PCAP.KG.OE,2609.24
LBY,Libya,Upper middle income,1992,EG.USE.PCAP.KG.OE,2536.05
LBY,Libya,Upper middle income,1993,EG.USE.PCAP.KG.OE,2574.2
LBY,Libya,Upper middle income,1994,EG.USE.PCAP.KG.OE,2846.28
LBY,Libya,Upper middle income,1995,EG.USE.PCAP.KG.OE,2955.01
LBY,Libya,Upper middle income,1996,EG.USE.PCAP.KG.OE,3082.29
LBY,Libya,Upper middle income,1997,EG.USE.PCAP.KG.OE,3080.62
LBY,Libya,Upper middle income,1998,EG.USE.PCAP.KG.OE,3068.78
LBY,Libya,Upper middle income,1999,EG.USE.PCAP.KG.OE,2982.07
LBY,Libya,Upper middle income,2000,EG.USE.PCAP.KG.OE,3070.48
LBY,Libya,Upper middle income,2001,EG.USE.PCAP.KG.OE,3090.88
LBY,Libya,Upper middle income,2002,EG.USE.PCAP.KG.OE,3137.51
LBY,Libya,Upper middle income,2003,EG.USE.PCAP.KG.OE,3148.15
LBY,Libya,Upper middle income,2004,EG.USE.PCAP.KG.OE,3153.92
LBY,Libya,Upper middle income,2005,EG.USE.PCAP.KG.OE,3044.37
LBY,Libya,Upper middle income,2006,EG.USE.PCAP.KG.OE,3008.22
LBY,Libya,Upper middle income,2007,EG.USE.PCAP.KG.OE,2740.32
LBY,Libya,Upper middle income,2008,EG.USE.PCAP.KG.OE,2857.63
LBY,Libya,Upper middle income,2009,EG.USE.PCAP.KG.OE,3034.29
LBY,Libya,Upper middle income,2010,EG.USE.PCAP.KG.OE,3201.49
LBY,Libya,Upper middle income,2011,EG.USE.PCAP.KG.OE,2211.81
LBY,Libya,Upper middle income,2012,EG.USE.PCAP.KG.OE,2938.43
LBY,Libya,Upper middle income,2013,EG.USE.PCAP.KG.OE,3243.82
LCA,St. Lucia,Upper middle income,1990,EG.USE.PCAP.KG.OE,392.97
LCA,St. Lucia,Upper middle income,2004,EG.USE.PCAP.KG.OE,730.64
LCA,St. Lucia,Upper middle income,2005,EG.USE.PCAP.KG.OE,743.71
LCA,St. Lucia,Upper middle income,2006,EG.USE.PCAP.KG.OE,714.84
LCA,St. Lucia,Upper middle income,2007,EG.USE.PCAP.KG.OE,764.1
LCN,Latin America & Caribbean,,1980,EG.USE.PCAP.KG.OE,1058.7
LCN,Latin America & Caribbean,,1981,EG.USE.PCAP.KG.OE,1046.75
LCN,Latin America & Caribbean,,1982,EG.USE.PCAP.KG.OE,1046.03
LCN,Latin America & Caribbean,,1983,EG.USE.PCAP.KG.OE,1025.27
LCN,Latin America & Caribbean,,1984,EG.USE.PCAP.KG.OE,1039.24
LCN,Latin America & Caribbean,,1985,EG.USE.PCAP.KG.OE,1038.53
LCN,Latin America & Caribbean,,1986,EG.USE.PCAP.KG.OE,1040.77
LCN,Latin America & Caribbean,,1987,EG.USE.PCAP.KG.OE,1060.52
LCN,Latin America & Caribbean,,1988,EG.USE.PCAP.KG.OE,1057.13
LCN,Latin America & Caribbean,,1989,EG.USE.PCAP.KG.OE,1063.07
LCN,Latin America & Caribbean,,1990,EG.USE.PCAP.KG.OE,1054.39
LCN,Latin America & Caribbean,,1991,EG.USE.PCAP.KG.OE,1060.13
LCN,Latin America & Caribbean,,1992,EG.USE.PCAP.KG.OE,1069.14
LCN,Latin America & Caribbean,,1993,EG.USE.PCAP.KG.OE,1054.89
LCN,Latin America & Caribbean,,1994,EG.USE.PCAP.KG.OE,1091.95
LCN,Latin America & Caribbean,,1995,EG.USE.PCAP.KG.OE,1083.12
LCN,Latin America & Caribbean,,1996,EG.USE.PCAP.KG.OE,1114.21
LCN,Latin America & Caribbean,,1997,EG.USE.PCAP.KG.OE,1141.82
LCN,Latin America & Caribbean,,1998,EG.USE.PCAP.KG.OE,1160.47
LCN,Latin America & Caribbean,,1999,EG.USE.PCAP.KG.OE,1157.4
LCN,Latin America & Caribbean,,2000,EG.USE.PCAP.KG.OE,1154.32
LCN,Latin America & Caribbean,,2001,EG.USE.PCAP.KG.OE,1151.93
LCN,Latin America & Caribbean,,2002,EG.USE.PCAP.KG.OE,1155.13
LCN,Latin America & Caribbean,,2003,EG.USE.PCAP.KG.OE,1167.6
LCN,Latin America & Caribbean,,2004,EG.USE.PCAP.KG.OE,1200.42
LCN,Latin America & Caribbean,,2005,EG.USE.PCAP.KG.OE,1229.92
LCN,Latin America & Caribbean,,2006,EG.USE.PCAP.KG.OE,1270.71
LCN,Latin America & Caribbean,,2007,EG.USE.PCAP.KG.OE,1277.9
LCN,Latin America & Caribbean,,2008,EG.USE.PCAP.KG.OE,1305.96
LCN,Latin America & Caribbean,,2009,EG.USE.PCAP.KG.OE,1282.18
LCN,Latin America & Caribbean,,2010,EG.USE.PCAP.KG.OE,1337.2
LCN,Latin America & Caribbean,,2011,EG.USE.PCAP.KG.OE,1348.76
LCN,Latin America & Caribbean,,2012,EG.USE.PCAP.KG.OE,1389.33
LCN,Latin America & Caribbean,,2013,EG.USE.PCAP.KG.OE,1399.22
LDC,Least developed countries: UN classification,,1980,EG.USE.PCAP.KG.OE,307.05
LDC,Least developed countries: UN classification,,1981,EG.USE.PCAP.KG.OE,302.37
LDC,Least developed countries: UN classification,,1982,EG.USE.PCAP.KG.OE,301.05
LDC,Least developed countries: UN classification,,1983,EG.USE.PCAP.KG.OE,300.69
LDC,Least developed countries: UN classification,,1984,EG.USE.PCAP.KG.OE,299.22
LDC,Least developed countries: UN classification,,1985,EG.USE.PCAP.KG.OE,300.77
LDC,Least developed countries: UN classification,,1986,EG.USE.PCAP.KG.OE,300.12
LDC,Least developed countries: UN classification,,1987,EG.USE.PCAP.KG.OE,296.93
LDC,Least developed countries: UN classification,,1988,EG.USE.PCAP.KG.OE,299.54
LDC,Least developed countries: UN classification,,1989,EG.USE.PCAP.KG.OE,298.72
LDC,Least developed countries: UN classification,,1990,EG.USE.PCAP.KG.OE,297.95
LDC,Least developed countries: UN classification,,1991,EG.USE.PCAP.KG.OE,296.65
LDC,Least developed countries: UN classification,,1992,EG.USE.PCAP.KG.OE,297.41
LDC,Least developed countries: UN classification,,1993,EG.USE.PCAP.KG.OE,295.05
LDC,Least developed countries: UN classification,,1994,EG.USE.PCAP.KG.OE,298.64
LDC,Least developed countries: UN classification,,1995,EG.USE.PCAP.KG.OE,301.74
LDC,Least developed countries: UN classification,,1996,EG.USE.PCAP.KG.OE,302.74
LDC,Least developed countries: UN classification,,1997,EG.USE.PCAP.KG.OE,304.52
LDC,Least developed countries: UN classification,,1998,EG.USE.PCAP.KG.OE,306.25
LDC,Least developed countries: UN classification,,1999,EG.USE.PCAP.KG.OE,310.38
LDC,Least developed countries: UN classification,,2000,EG.USE.PCAP.KG.OE,305.35
LDC,Least developed countries: UN classification,,2001,EG.USE.PCAP.KG.OE,311.34
LDC,Least developed countries: UN classification,,2002,EG.USE.PCAP.KG.OE,315.87
LDC,Least developed countries: UN classification,,2003,EG.USE.PCAP.KG.OE,320.82
LDC,Least developed countries: UN classification,,2004,EG.USE.PCAP.KG.OE,318.9
LDC,Least developed countries: UN classification,,2005,EG.USE.PCAP.KG.OE,321.73
LDC,Least developed countries: UN classification,,2006,EG.USE.PCAP.KG.OE,327.93
LDC,Least developed countries: UN classification,,2007,EG.USE.PCAP.KG.OE,330.31
LDC,Least developed countries: UN classification,,2008,EG.USE.PCAP.KG.OE,336.9
LDC,Least developed countries: UN classification,,2009,EG.USE.PCAP.KG.OE,344.94
LDC,Least developed countries: UN classification,,2010,EG.USE.PCAP.KG.OE,349.25
LDC,Least developed countries: UN classification,,2011,EG.USE.PCAP.KG.OE,351.4
LDC,Least developed countries: UN classification,,2012,EG.USE.PCAP.KG.OE,354
LDC,Least developed countries: UN classification,,2013,EG.USE.PCAP.KG.OE,362.17
LKA,Sri Lanka,Lower middle income,1980,EG.USE.PCAP.KG.OE,303.44
LKA,Sri Lanka,Lower middle income,1981,EG.USE.PCAP.KG.OE,304.3
LKA,Sri Lanka,Lower middle income,1982,EG.USE.PCAP.KG.OE,316.93
LKA,Sri Lanka,Lower middle income,1983,EG.USE.PCAP.KG.OE,314.06
LKA,Sri Lanka,Lower middle income,1984,EG.USE.PCAP.KG.OE,319.17
LKA,Sri Lanka,Lower middle income,1985,EG.USE.PCAP.KG.OE,310.43
LKA,Sri Lanka,Lower middle income,1986,EG.USE.PCAP.KG.OE,316.27
LKA,Sri Lanka,Lower middle income,1987,EG.USE.PCAP.KG.OE,323.96
LKA,Sri Lanka,Lower middle income,1988,EG.USE.PCAP.KG.OE,324.16
LKA,Sri Lanka,Lower middle income,1989,EG.USE.PCAP.KG.OE,321.03
LKA,Sri Lanka,Lower middle income,1990,EG.USE.PCAP.KG.OE,320.63
